"date","build_year","floors","sitting_rooms","dining_rooms","bedrooms","wardrobes","bathrooms","car_parking","ancillary","landsize","price","district","sector"
"2022-05-30 07:57:37",2022,0,0,0,3,0,3,0,0,"1500","1500"," Gasabo"," Kinyinya"
"2022-05-30 07:55:04",2022,2,1,1,3,3,3,3,0,"6464","300000"," Kicukiro"," Kagarama"
"2022-05-27 07:20:32",2022,0,1,1,1,0,1,0,0,"0","2000"," Gasabo"," Remera"
"2022-05-27 07:09:19",2022,0,1,1,3,3,2,0,0,"0","2000"," Gasabo"," Kimironko"
"2022-05-27 07:09:17",2022,0,1,1,2,2,2,0,0,"0","3000"," Gasabo"," Remera"
"2022-05-27 06:50:58",2018,2,4,3,4,3,3,5,1,"500","1000000"," Gasabo"," Kimironko"
"2022-05-26 14:26:02",2022,0,1,1,2,2,2,4,0,"500","700"," Gasabo"," Remera"
"2022-05-26 14:25:42",2022,0,1,1,2,2,2,4,0,"500","600"," Gasabo"," Kimihurura"
"2022-05-26 14:25:39",2022,0,1,1,4,4,3,6,2,"700","3000"," Nyarugenge"," Nyarugenge"
"2022-05-25 08:53:42",2022,0,1,1,1,1,1,1,0,"697","250000"," Gasabo"," Kimironko"
"2022-05-24 11:30:33",2022,2,1,1,2,0,2,1,0,"1654","250000"," Gasabo"," Kimironko"
"2022-05-24 09:58:49",2022,0,1,1,1,1,1,0,0,"0","150"," Gasabo"," Remera"
"2022-05-24 09:50:50",2022,0,1,1,2,2,2,4,0,"500","1000"," Gasabo"," Remera"
"2022-05-23 09:55:11",2022,0,1,1,12,0,10,1,0,"300","480000000"," Gasabo"," Kimironko"
"2022-05-23 09:50:32",2022,1,1,1,4,4,3,2,2,"500","1200"," Gasabo"," Kimironko"
"2022-05-23 08:53:31",2022,0,1,1,1,1,1,2,0,"620","250000"," Gasabo"," Kimironko"
"2022-05-20 10:17:07",2022,0,1,1,2,2,2,1,0,"300","600"," Gasabo"," Kimironko"
"2022-05-20 10:17:07",2022,0,1,1,2,2,2,2,0,"300","700"," Gasabo"," Kimironko"
"2022-05-20 10:15:00",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-05-19 08:27:11",2022,0,1,1,2,2,2,1,0,"300","350"," Gasabo"," Kimironko"
"2022-05-18 21:37:19",2022,0,1,1,2,2,1,2,0,"300","400"," Nyarugenge"," Nyamirambo"
"2022-05-18 21:27:07",2022,0,1,1,2,2,2,3,0,"300","400000"," Nyarugenge"," Nyamirambo"
"2022-05-18 21:21:35",2022,0,1,1,2,2,3,5,0,"500","900"," Gasabo"," Kinyinya"
"2022-05-18 15:10:33",2022,1,1,1,2,2,2,2,0,"663","250000"," Gasabo"," Kimironko"
"2022-05-18 08:34:49",2022,1,1,1,1,2,1,5,2,"53688","400"," Gasabo"," Kacyiru"
"2022-05-18 08:32:52",2022,0,1,1,1,3,1,3,2,"4800","400"," Gasabo"," Gisozi"
"2022-05-18 08:32:14",2022,0,1,1,3,3,2,0,0,"450","500"," Gasabo"," Remera"
"2022-05-18 08:20:37",2022,0,1,1,2,0,1,2,0,"690","200"," Gasabo"," Kimironko"
"2022-05-18 08:20:37",2022,0,2,1,2,2,2,3,0,"520","450"," Gasabo"," Kimironko"
"2022-05-17 21:28:08",2022,0,1,1,3,3,3,0,2,"500","600"," Kicukiro"," Gikondo"
"2022-05-17 08:37:12",2022,0,1,1,2,2,2,2,0,"632","500000"," Gasabo"," Kimironko"
"2022-05-16 13:24:03",2022,0,1,1,2,2,1,2,0,"900","200000"," Gasabo"," Kimironko"
"2022-05-16 09:19:32",2022,0,1,1,3,3,1,4,1,"1800","250000"," Gasabo"," Kimironko"
"2022-05-15 07:56:35",2022,0,1,1,1,1,1,0,0,"0","450"," Gasabo"," Kinyinya"
"2022-05-14 18:14:43",2022,3,1,1,2,2,3,4,0,"713","500000"," Kicukiro"," Kagarama"
"2022-05-13 19:39:42",2022,1,1,1,2,2,2,4,1,"651","300"," Gasabo"," Kimironko"
"2022-05-13 12:46:34",2021,0,1,1,4,3,4,8,2,"700","800"," Gasabo"," Kimironko"
"2022-05-13 08:58:12",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-05-13 08:54:09",2022,0,1,1,2,2,2,1,0,"300","800"," Gasabo"," Remera"
"2022-05-13 08:54:02",2022,0,1,1,2,2,2,1,0,"300","600"," Gasabo"," Kimironko"
"2022-05-13 08:53:58",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Kimironko"
"2022-05-12 09:48:41",2022,0,1,1,2,2,2,3,0,"300","400"," Nyarugenge"," Nyamirambo"
"2022-05-12 09:31:35",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-05-12 09:31:35",2022,0,1,1,2,2,2,1,0,"300","350"," Gasabo"," Kimironko"
"2022-05-10 00:03:36",2022,0,0,0,0,0,0,0,0,"1","350000"," Gasabo"," Kinyinya"
"2022-05-09 22:32:24",2021,1,1,1,4,4,3,4,1,"500","700"," Gasabo"," Kimironko"
"2022-05-09 10:08:37",2022,0,1,1,2,2,2,8,0,"3","400000"," Gasabo"," Kinyinya"
"2022-05-07 09:03:52",2022,0,1,1,2,0,2,0,0,"0","800"," Gasabo"," Kinyinya"
"2022-05-05 22:57:23",2022,0,1,1,2,2,2,1,0,"300","600"," Gasabo"," Kimironko"
"2022-05-05 22:57:23",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Kimironko"
"2022-05-05 22:57:23",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-05-05 22:50:53",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-05-05 22:50:53",2022,0,1,1,2,2,2,1,0,"300","800"," Gasabo"," Remera"
"2022-05-05 22:26:27",2022,0,1,1,3,3,3,3,0,"400","500"," Gasabo"," Remera"
"2022-05-05 06:17:44",2022,0,1,1,3,2,2,0,0,"780","300000"," Gasabo"," Kimironko"
"2022-05-05 06:17:41",2022,0,1,1,1,1,1,5,0,"1000","350000"," Gasabo"," Kimironko"
"2022-05-04 06:39:54",2022,0,1,1,2,2,2,1,0,"300","350"," Gasabo"," Kimironko"
"2022-05-02 13:25:20",2022,0,1,1,2,2,2,5,0,"530","600"," Gasabo"," Remera"
"2022-05-02 13:16:30",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-05-02 13:16:30",2022,1,1,1,2,2,2,1,0,"300","800"," Gasabo"," Remera"
"2022-05-02 12:51:32",2022,5,1,1,1,1,1,8,2,"800","400000"," Gasabo"," Remera"
"2022-05-02 12:49:33",2022,0,1,1,2,0,1,1,0,"601","300000"," Kicukiro"," Kicukiro"
"2022-05-02 12:47:52",2022,0,1,1,2,0,2,1,0,"620","280000"," Gasabo"," Kimironko"
"2022-05-02 12:40:13",2018,2,1,1,3,3,2,1,0,"250","800"," Gasabo"," Kimironko"
"2022-04-27 22:50:25",2022,0,0,0,0,0,0,0,0,"90","800"," Gasabo"," Kimironko"
"2022-04-27 22:26:37",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-04-27 22:26:36",2022,0,1,1,2,2,2,1,0,"300","350"," Gasabo"," Kimironko"
"2022-04-27 08:05:28",2022,1,1,1,2,2,1,5,0,"2530","300000"," Kicukiro"," Niboye"
"2022-04-27 07:46:02",2022,1,1,1,2,0,3,0,1,"606","280000"," Gasabo"," Kimironko"
"2022-04-26 12:40:22",2022,1,1,1,2,2,2,2,0,"852","250000"," Gasabo"," Kimironko"
"2022-04-26 05:22:46",2022,0,0,0,0,0,0,0,0,"2222","600000"," Gasabo"," Kinyinya"
"2022-04-25 19:49:21",2022,0,0,0,0,0,0,0,0,"900","700000"," Gasabo"," Kinyinya"
"2022-04-24 20:44:48",2022,0,1,1,2,2,2,2,0,"600","500000"," Gasabo"," Remera"
"2022-04-24 17:16:33",2022,0,1,1,2,2,2,1,0,"300","600"," Gasabo"," Kimironko"
"2022-04-24 17:00:13",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-04-24 16:39:31",2022,0,1,1,3,3,3,0,0,"0","800"," Gasabo"," Kimironko"
"2022-04-24 16:36:10",2022,2,1,1,2,2,2,4,0,"1643","500000"," Kicukiro"," Kagarama"
"2022-04-24 16:30:38",2022,2,1,1,3,3,2,2,0,"472","300000"," Gasabo"," Kimironko"
"2022-04-21 23:29:13",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Kimironko"
"2022-04-21 19:54:24",2022,1,1,2,2,2,1,4,0,"5050","300000"," Kicukiro"," Niboye"
"2022-04-21 19:54:11",2022,1,1,2,2,2,1,4,0,"5050","300000"," Kicukiro"," Niboye"
"2022-04-20 12:04:15",2022,0,1,1,3,3,3,9,0,"500","1000"," Gasabo"," Kacyiru"
"2022-04-20 12:03:49",2022,0,1,1,2,2,2,2,0,"300","500"," Gasabo"," Kacyiru"
"2022-04-19 13:51:09",2022,0,1,1,2,0,2,1,0,"300","350"," Gasabo"," Kimironko"
"2022-04-17 13:44:41",2022,0,1,1,2,2,3,6,2,"400","650"," Kicukiro"," Gikondo"
"2022-04-15 20:59:23",2022,0,1,1,2,0,2,0,0,"0","300000"," Kicukiro"," Kanombe"
"2022-04-14 11:12:08",2022,0,1,1,2,0,3,1,0,"601","280000"," Gasabo"," Kimironko"
"2022-04-14 11:07:35",2022,0,1,1,2,2,2,1,0,"300","600"," Gasabo"," Kimironko"
"2022-04-14 11:05:44",2022,1,1,1,2,2,2,1,0,"300","800"," Gasabo"," Remera"
"2022-04-14 11:04:35",2022,0,1,1,2,1,2,1,0,"300","700"," Gasabo"," Remera"
"2022-04-14 11:04:24",2022,0,1,3,2,2,2,1,0,"300","700"," Gasabo"," Kimironko"
"2022-04-14 11:03:22",2022,0,1,1,1,1,1,1,0,"300","400"," Gasabo"," Remera"
"2022-04-12 23:36:08",2020,0,1,1,4,4,3,5,1,"1821","170000"," Kicukiro"," Masaka"
"2022-04-12 23:34:57",2022,0,1,1,2,2,2,1,0,"300","350"," Gasabo"," Kimironko"
"2022-04-12 23:26:13",2022,0,1,1,3,3,3,4,0,"500","600"," Gasabo"," Gisozi"
"2022-04-09 09:17:31",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Kimironko"
"2022-04-07 21:28:35",2022,0,1,1,2,2,2,1,0,"300","600"," Gasabo"," Kimironko"
"2022-04-07 21:28:25",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Kimironko"
"2022-04-05 22:12:34",2019,3,1,1,2,2,2,10,0,"2000","2500"," Gasabo"," Remera"
"2022-04-05 21:37:20",2022,0,1,1,2,2,3,0,0,"0","2500"," Gasabo"," Remera"
"2022-04-05 16:45:30",2022,0,1,1,2,2,2,1,0,"300","350"," Gasabo"," Kimironko"
"2022-04-02 21:52:52",2022,0,1,1,2,2,2,1,0,"300","800"," Gasabo"," Remera"
"2022-04-02 11:55:28",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-04-02 11:48:35",2022,0,1,1,2,2,2,1,0,"300","600"," Gasabo"," Kimironko"
"2022-04-01 15:21:55",2022,0,1,1,4,3,3,4,2,"600","500"," Gasabo"," Kimironko"
"2022-04-01 14:58:49",2022,0,1,1,3,3,2,2,1,"500","800"," Gasabo"," Kimironko"
"2022-04-01 14:55:50",2020,0,4,1,3,4,3,6,1,"800","1000000"," Gasabo"," Kimironko"
"2022-04-01 14:48:44",2022,0,1,1,4,4,1,6,1,"800","1500000"," Gasabo"," Kimironko"
"2022-03-30 15:02:01",2022,0,1,1,2,2,2,1,0,"300","10500000"," Gasabo"," Kimironko"
"2022-03-30 14:54:48",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Kimironko"
"2022-03-29 19:45:08",2022,4,1,1,2,2,2,2,0,"800","400000"," Kicukiro"," Kagarama"
"2022-03-27 12:45:42",2022,0,1,1,1,1,1,1,0,"400","200000"," Gasabo"," Kimironko"
"2022-03-27 12:45:06",2022,2,2,1,4,5,3,4,1,"400","1200"," Gasabo"," Kinyinya"
"2022-03-26 09:07:32",2022,1,1,1,2,2,2,1,0,"300","800"," Gasabo"," Remera"
"2022-03-25 08:35:17",2022,0,1,1,3,3,4,1,0,"300","2000"," Gasabo"," Remera"
"2022-03-25 08:25:34",2022,0,1,1,2,2,2,1,0,"300","600"," Gasabo"," Kimironko"
"2022-03-24 19:44:40",2022,0,1,1,2,0,2,1,0,"500","250000"," Gasabo"," Kimironko"
"2022-03-24 19:22:16",2021,2,1,1,1,1,1,3,1,"393","200000"," Gasabo"," Bumbogo"
"2022-03-23 19:22:31",2022,0,1,1,2,2,2,1,0,"300","350"," Gasabo"," Kimironko"
"2022-03-23 19:22:21",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-03-23 19:21:51",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Kimironko"
"2022-03-20 10:03:58",2022,1,1,1,4,4,4,5,0,"300","500000"," Gasabo"," Kimironko"
"2022-03-18 18:29:45",2022,0,1,1,2,0,2,1,0,"620","250000"," Gasabo"," Kimironko"
"2022-03-18 18:11:22",2022,0,1,1,2,2,2,1,0,"601","280000"," Gasabo"," Kimironko"
"2022-03-17 07:28:28",2022,0,1,1,2,0,2,1,0,"500","250000"," Gasabo"," Kimironko"
"2022-03-17 07:28:22",2022,0,1,1,2,0,3,1,0,"500","280000"," Gasabo"," Kimironko"
"2022-03-16 21:56:40",2022,0,1,1,2,2,2,10,0,"1800","800"," Gasabo"," Gisozi"
"2022-03-16 21:56:05",2022,0,1,1,2,2,2,10,0,"1200","800"," Gasabo"," Kinyinya"
"2022-03-16 14:05:59",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-03-16 14:00:30",2022,0,1,1,3,2,2,2,0,"500","300000"," Gasabo"," Kimironko"
"2022-03-16 13:55:32",2022,1,1,1,2,2,2,1,0,"300","600"," Gasabo"," Kimironko"
"2022-03-16 07:21:54",2022,0,1,1,2,2,2,1,0,"400","350"," Gasabo"," Kimironko"
"2022-03-16 07:21:49",2022,0,1,1,2,0,2,1,0,"601","250000"," Gasabo"," Kimironko"
"2022-03-16 07:21:44",2022,0,1,1,2,0,3,2,0,"601","280000"," Gasabo"," Kimironko"
"2022-03-16 07:20:32",2022,0,1,1,2,0,3,2,0,"620","400000"," Gasabo"," Kimironko"
"2022-03-16 07:18:40",2022,0,1,1,3,3,3,3,0,"500","600000"," Gasabo"," Kimironko"
"2022-03-15 17:35:20",2022,1,1,1,1,3,1,6,2,"3569","400"," Gasabo"," Kacyiru"
"2022-03-15 15:18:39",2022,1,1,1,1,3,1,4,3,"4365","400"," Gasabo"," Gisozi"
"2022-03-15 13:38:46",2022,1,1,1,4,0,4,4,0,"300","500000"," Gasabo"," Kimironko"
"2022-03-15 13:38:41",2022,0,1,1,2,0,2,1,0,"620","250000"," Gasabo"," Kimironko"
"2022-03-15 13:37:17",2022,0,1,1,3,3,3,3,0,"500","600000"," Gasabo"," Kimironko"
"2022-03-15 13:37:15",2022,0,1,1,3,3,2,3,0,"500","350000"," Gasabo"," Kimironko"
"2022-03-15 13:36:59",2022,0,1,1,4,4,3,3,0,"500","800000"," Gasabo"," Kacyiru"
"2022-03-15 13:36:54",2022,0,1,1,4,4,3,3,0,"500","500000"," Gasabo"," Kacyiru"
"2022-03-15 13:36:40",2022,0,1,1,4,4,3,3,0,"500","800000"," Gasabo"," Kinyinya"
"2022-03-15 11:52:50",2022,0,1,1,2,0,3,1,0,"620","280000"," Gasabo"," Kimironko"
"2022-03-15 06:09:44",2022,0,1,1,3,3,2,3,0,"500","500000"," Kicukiro"," Kicukiro"
"2022-03-14 11:51:04",2022,0,1,1,2,3,2,1,0,"300","350"," Gasabo"," Kimironko"
"2022-03-14 11:50:52",2022,1,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-03-14 10:21:46",2022,0,1,1,4,4,3,3,0,"500","1000000"," Gasabo"," Kinyinya"
"2022-03-13 09:06:34",2021,0,1,1,2,2,2,5,2,"400","20000000"," Gasabo"," Kimironko"
"2022-03-13 09:00:27",2022,0,1,1,4,4,3,3,0,"500","600000"," Gasabo"," Kimironko"
"2022-03-13 09:00:18",2022,0,1,1,4,4,3,3,0,"500","800000"," Gasabo"," Kinyinya"
"2022-03-13 09:00:15",2022,0,1,1,4,4,3,3,0,"500","500000"," Gasabo"," Kacyiru"
"2022-03-13 08:59:45",2022,0,1,1,3,4,3,3,0,"500","800000"," Gasabo"," Kinyinya"
"2022-03-11 10:51:20",2022,0,1,1,2,2,2,3,0,"620","250000"," Gasabo"," Kimironko"
"2022-03-10 21:38:59",2022,0,1,1,2,2,3,2,0,"601","500000"," Gasabo"," Kimironko"
"2022-03-10 21:37:19",2022,0,1,1,3,2,2,2,0,"620","500000"," Gasabo"," Kacyiru"
"2022-03-10 21:31:34",2022,0,1,1,2,2,1,2,0,"620","400000"," Gasabo"," Kimironko"
"2022-03-10 21:31:10",2022,0,1,1,2,2,2,2,0,"620","700000"," Gasabo"," Kimironko"
"2022-03-10 21:04:40",2022,4,1,1,3,3,3,10,0,"2000","1000"," Gasabo"," Kimironko"
"2022-03-10 20:49:15",2022,0,1,1,0,2,2,2,1,"621","280000"," Gasabo"," Kimironko"
"2022-03-10 20:43:51",2022,0,1,1,2,2,2,6,0,"500","500"," Nyarugenge"," Nyamirambo"
"2022-03-10 07:54:12",2022,1,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-03-10 07:54:10",2022,1,1,1,2,2,2,1,0,"300","700"," Gasabo"," Kimironko"
"2022-03-10 07:54:09",2022,1,1,1,2,2,2,1,0,"300","600"," Gasabo"," Kimironko"
"2022-03-10 07:53:34",2022,0,1,1,4,0,4,4,0,"300","500000"," Gasabo"," Kimironko"
"2022-03-10 07:45:27",2022,0,1,1,4,4,3,3,0,"500","600000"," Gasabo"," Kimironko"
"2022-03-10 07:45:21",2022,0,1,1,1,4,3,3,0,"500","350000"," Gasabo"," Kimironko"
"2022-03-10 07:40:47",2022,0,1,2,2,0,2,3,0,"7813","1200"," Gasabo"," Kacyiru"
"2022-03-10 07:40:47",2022,0,1,1,4,4,4,3,0,"500","500000"," Kicukiro"," Kicukiro"
"2022-03-10 07:40:07",2022,0,1,1,3,1,2,2,1,"1050","250000"," Kicukiro"," Nyarugunga"
"2022-03-10 07:39:59",2022,0,1,1,1,1,1,0,0,"400","800"," Gasabo"," Remera"
"2022-03-09 12:03:56",2022,0,1,1,2,0,2,2,0,"601","400000"," Gasabo"," Kimironko"
"2022-03-09 11:56:41",2022,1,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-03-08 08:20:07",2022,0,1,1,2,2,3,3,0,"500","350000"," Gasabo"," Kimironko"
"2022-03-08 08:20:06",2022,0,1,1,4,0,4,4,0,"345","5000000"," Gasabo"," Kimironko"
"2022-03-08 08:18:22",2022,0,1,1,4,4,3,3,0,"500","1000000"," Gasabo"," Kinyinya"
"2022-03-08 08:16:39",2022,0,1,1,2,0,2,0,0,"666","600000"," Gasabo"," Remera"
"2022-03-08 08:00:06",2022,0,1,1,5,0,3,0,0,"5555","600000"," Gasabo"," Kimironko"
"2022-03-08 07:54:01",2022,0,1,1,3,3,2,0,0,"0","1000"," Gasabo"," Kimironko"
"2022-03-08 07:49:54",2022,0,1,1,2,0,2,0,0,"600","800000"," Gasabo"," Kacyiru"
"2022-03-08 07:48:48",2022,0,1,1,2,0,2,0,0,"400","500000"," Gasabo"," Kacyiru"
"2022-03-07 20:33:08",2022,0,1,1,4,4,3,3,0,"500","800000"," Gasabo"," Kinyinya"
"2022-03-07 14:59:46",2022,0,1,1,4,4,3,3,0,"500","500000"," Gasabo"," Kacyiru"
"2022-03-07 10:36:22",2022,0,1,1,4,4,3,3,0,"500","600000"," Gasabo"," Kimironko"
"2022-03-07 10:35:41",2022,0,1,1,1,1,1,2,0,"620","400000"," Gasabo"," Remera"
"2022-03-07 10:35:16",2022,0,1,1,2,2,2,2,0,"620","600000"," Gasabo"," Kinyinya"
"2022-03-07 10:35:11",2022,0,1,1,2,2,3,2,0,"620","600"," Gasabo"," Remera"
"2022-03-07 10:35:10",2022,0,1,1,3,3,2,4,0,"620","500000"," Gasabo"," Kacyiru"
"2022-03-07 10:35:10",2022,0,1,1,1,2,2,2,0,"601","500000"," Gasabo"," Kimironko"
"2022-03-07 10:34:45",2022,0,1,1,2,2,1,2,0,"601","400000"," Gasabo"," Kimironko"
"2022-03-07 10:34:41",2022,0,1,1,4,4,3,3,0,"500","500000"," Gasabo"," Kimironko"
"2022-03-07 04:31:01",2022,1,1,1,2,2,2,4,0,"1000","600"," Gasabo"," Kinyinya"
"2022-03-07 04:29:58",2022,1,1,1,2,2,2,4,2,"5540","250000"," Kicukiro"," Kanombe"
"2022-03-06 12:18:29",2021,2,1,1,1,1,1,3,0,"2650","300"," Gasabo"," Gisozi"
"2022-03-05 12:41:35",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-03-05 12:40:47",2022,0,1,1,2,2,2,1,0,"300","600"," Gasabo"," Kimironko"
"2022-03-05 12:38:39",2022,1,1,1,4,0,3,0,0,"500","500000"," Gasabo"," Kimironko"
"2022-03-04 16:20:28",2022,1,1,1,4,4,4,3,0,"300","500000"," Gasabo"," Kimironko"
"2022-03-04 16:17:28",2022,0,1,1,2,1,2,0,0,"888","500000"," Gasabo"," Kimironko"
"2022-03-04 06:38:21",2022,0,1,1,1,1,1,0,0,"600","1000"," Gasabo"," Kimihurura"
"2022-03-03 10:31:31",2022,0,1,1,2,2,2,1,0,"300","800"," Gasabo"," Remera"
"2022-03-03 10:30:54",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-03-03 10:30:32",2022,0,1,1,1,1,1,1,0,"300","400"," Gasabo"," Remera"
"2022-03-03 10:22:38",2022,1,1,1,2,2,2,1,0,"300","700"," Gasabo"," Kimironko"
"2022-02-28 13:30:22",2022,0,1,1,2,1,1,1,0,"500","200000"," Gasabo"," Kimironko"
"2022-02-24 12:27:12",2022,0,1,1,4,4,3,2,0,"500","500"," Gasabo"," Kimironko"
"2022-02-23 14:29:35",2022,0,1,1,2,2,2,1,0,"300","600"," Gasabo"," Kimironko"
"2022-02-21 20:47:07",2022,2,1,1,2,2,2,4,0,"450","500000"," Gasabo"," Gisozi"
"2022-02-19 05:39:14",2022,0,1,1,2,2,2,4,2,"370","600"," Gasabo"," Kacyiru"
"2022-02-18 20:10:04",2022,0,1,2,0,2,2,10,0,"600","600"," Gasabo"," Remera"
"2022-02-17 07:23:56",2020,1,1,1,3,3,2,4,0,"300","1000"," Gasabo"," Kinyinya"
"2022-02-17 07:23:09",2020,2,1,1,2,2,2,4,0,"400","600"," Gasabo"," Gisozi"
"2022-02-16 19:46:06",2022,0,1,1,3,3,2,4,0,"300","450"," Gasabo"," Remera"
"2022-02-16 19:45:32",2022,0,1,1,3,3,3,8,0,"500","700"," Gasabo"," Kimihurura"
"2022-02-16 19:45:16",2020,3,1,1,3,3,2,4,0,"1000","1500"," Gasabo"," Kinyinya"
"2022-02-14 20:43:55",2022,2,1,1,1,1,1,3,0,"4545","500"," Gasabo"," Kimironko"
"2022-02-14 20:32:56",2022,2,1,1,1,1,1,3,0,"3456789","600"," Gasabo"," Kimironko"
"2022-02-14 20:25:08",2022,0,1,1,2,0,2,0,0,"56565","500"," Gasabo"," Kimironko"
"2022-02-14 20:24:36",2022,0,1,1,1,1,1,0,0,"55555","400"," Gasabo"," Kimironko"
"2022-02-14 13:23:33",2022,1,1,1,2,2,2,1,0,"300","700"," Gasabo"," Kimironko"
"2022-02-14 13:22:20",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Kimironko"
"2022-02-12 11:21:09",2022,1,1,1,2,2,2,1,0,"300","800"," Gasabo"," Remera"
"2022-02-11 20:29:04",2022,0,1,1,1,1,1,0,0,"8351","160000"," Gasabo"," Kimironko"
"2022-02-11 20:25:21",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Kimironko"
"2022-02-11 20:22:15",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Kimironko"
"2022-02-11 20:22:04",2022,0,1,1,2,2,2,1,0,"600","600"," Gasabo"," Kimironko"
"2022-02-11 20:21:12",2022,1,1,1,2,0,2,1,0,"300","700"," Gasabo"," Remera"
"2022-02-09 19:13:17",2022,0,1,1,4,4,3,10,0,"750","500000"," Bugesera"," Nyamata"
"2022-02-09 18:06:48",2022,0,1,1,4,4,3,10,0,"1760","1000"," Nyarugenge"," Nyarugenge"
"2022-02-09 17:32:18",2022,0,1,1,2,2,2,4,0,"500","600"," Gasabo"," Kacyiru"
"2022-02-09 16:33:40",2022,0,1,1,1,1,1,10,0,"500","350"," Nyarugenge"," Nyamirambo"
"2022-02-09 16:32:09",2022,0,1,1,2,2,2,10,0,"520","500000"," Gasabo"," Remera"
"2022-02-09 15:18:01",2022,0,1,1,2,2,2,10,0,"620","500000"," Gasabo"," Kacyiru"
"2022-02-08 07:54:52",2022,0,1,1,2,2,3,2,1,"588","280000"," Gasabo"," Kimironko"
"2022-02-07 23:10:30",2022,0,1,1,2,2,1,1,0,"500","300000"," Gasabo"," Kimironko"
"2022-02-07 23:10:18",2022,0,1,1,2,2,2,1,0,"300","600"," Gasabo"," Kimironko"
"2022-02-07 22:15:21",2022,0,1,1,2,2,2,1,0,"300","800"," Gasabo"," Remera"
"2022-02-04 13:21:44",2022,0,1,1,2,2,2,0,0,"300","700"," Gasabo"," Kimironko"
"2022-02-04 13:21:12",2022,0,1,1,2,2,2,1,0,"200","700"," Gasabo"," Kimironko"
"2022-02-04 13:20:25",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-02-04 13:19:25",2022,0,1,1,1,1,0,1,0,"300","400"," Gasabo"," Remera"
"2022-02-04 09:50:14",2022,0,1,1,3,3,3,4,0,"900","600000"," Gasabo"," Gisozi"
"2022-02-02 19:21:55",2022,1,1,1,5,5,6,1,0,"300","2500"," Gasabo"," Kimironko"
"2022-02-02 19:17:32",2022,0,1,1,2,2,2,0,0,"300","800"," Gasabo"," Remera"
"2022-02-02 19:14:34",2022,0,1,1,2,1,2,1,0,"300","700"," Gasabo"," Kimironko"
"2022-02-02 19:10:00",2022,0,1,1,1,1,1,0,0,"340","300"," Gasabo"," Kimironko"
"2022-01-31 20:22:09",2022,0,1,1,1,1,1,1,0,"852","250000"," Gasabo"," Kimironko"
"2022-01-31 19:54:13",2022,0,1,1,2,2,2,6,0,"400","600"," Gasabo"," Remera"
"2022-01-31 19:43:14",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-01-31 15:01:31",2022,0,1,1,2,2,2,1,0,"300","600"," Gasabo"," Kimironko"
"2022-01-27 15:06:33",2022,0,1,1,2,0,2,0,0,"477409532373737","400"," Gasabo"," Kimironko"
"2022-01-27 15:03:05",2022,0,1,1,3,0,2,0,0,"26527890","700"," Gasabo"," Kimironko"
"2022-01-26 18:21:36",2022,0,1,1,2,2,2,10,0,"870","500000"," Gasabo"," Remera"
"2022-01-26 18:20:41",2022,0,1,1,2,2,2,8,0,"750","350000"," Gasabo"," Remera"
"2022-01-26 14:02:06",2022,0,1,1,2,2,2,10,0,"800","400000"," Gasabo"," Kimironko"
"2022-01-26 14:00:16",2022,0,1,1,2,2,2,2,0,"500","800"," Gasabo"," Kimihurura"
"2022-01-25 21:33:20",2022,0,1,1,2,2,2,3,0,"450","500000"," Gasabo"," Gisozi"
"2022-01-25 21:29:28",2022,0,1,1,2,2,2,3,0,"450","500"," Gasabo"," Gisozi"
